SeniorCitizen,tenure_yeo_trim,MonthlyCharges_yeo_trim,TotalCharges_mode_yeo_trim
0,9.760782001,60.75952619,27.00892575
0,2.354360082,16.12569119,8.22741065
0,11.99037249,21.80072704,21.81364595
1,1.417775541,58.39703326,10.47834482
0,1.417775541,55.22319915,9.366287232
0,10.48095561,74.40178516,29.27748787
0,7.670188277,16.68718803,15.3225566
0,12.76997601,62.53575538,31.40950718
1,0.812271281,68.59667891,8.39073985
0,10.24661915,72.79291833,28.97041937
0,8.130622519,69.63859332,25.43823099
0,5.48039866,51.04268281,18.75335839
0,12.67528347,73.5798183,32.59314263
0,12.28881721,16.68718803,19.9520326
1,12.95716928,79.53226335,33.8589
1,5.033832265,68.77640683,19.70340326
0,5.896996055,17.12737839,12.51953207
0,10.82273494,84.8138116,31.41342406
0,10.82273494,47.98229587,26.38190396
0,12.95716928,70.14115078,32.53233829
0,12.48362455,67.58952109,31.7203504
0,8.707660582,16.80732471,16.63657522
0,12.48362455,40.88001416,27.32336476
0,10.59613826,17.08739619,18.32888588
0,11.04455392,16.56698702,19.39535769
0,7.670188277,47.20561586,21.70526464
1,7.011477857,72.86448201,24.10390718
0,12.67528347,63.33196411,31.14875887
0,1.417775541,24.1861746,6.452411068
0,8.846132431,66.90542702,26.15199431
0,10.24661915,55.40598007,26.64826256
0,11.15375786,74.61609451,30.44978499
0,11.36891302,75.36580007,31.0766313
0,4.019769102,59.16109887,16.48299849
0,6.47636832,47.02054678,19.81454317
0,4.550327176,59.27018827,17.97424088
1,8.130622519,69.49495362,25.08577958
0,12.57983865,55.66179475,29.77097539
1,9.249207563,78.46559957,28.36771146
1,5.896996055,66.11263635,21.08610007
0,10.48095561,80.9527484,30.37024162
0,0.812271281,35.50024127,6.397255058
0,12.09071189,46.87245093,27.73362898
0,1.918881261,54.93065188,11.56201351
0,10.48095561,20.50210643,19.51869728
0,12.38662351,24.49766414,23.08919175
0,12.57983865,65.42735741,31.45470861
1,5.896996055,36.44504649,17.33354969
0,3.426487989,17.56672777,9.734998635
0,12.95716928,67.37354991,32.18668962
0,7.980002464,16.92739754,15.79671567
0,9.116820699,69.71040451,27.09043076
0,8.707660582,83.57554792,27.46983312
1,9.760782001,65.60774794,27.36748379
0,11.6839475,51.6677297,27.93462002
0,4.550327176,61.88372503,17.98767999
1,11.78701308,62.93395774,29.98105226
0,7.670188277,44.75808625,20.98103837
0,0.812271281,66.43704882,8.284951336
1,0.812271281,61.59376243,8.038442469
0,5.896996055,28.32874432,15.96628601
0,11.57992601,17.64652093,19.78797876
0,0.812271281,16.08552926,4.463690481
0,1.918881261,35.87839245,9.746538581
0,11.04455392,70.03348359,30.0904113
0,8.846132431,21.48645825,18.19419604
0,10.71005189,80.84627996,30.80518954
0,12.57983865,55.55217109,29.98255614
0,10.36446345,21.32919413,19.5474733
1,12.28881721,82.86732574,33.38017108
0,2.743799084,54.78433292,13.15367285
0,10.82273494,72.79291833,29.89874737
0,10.24661915,73.7943132,29.13744421
0,4.019769102,59.96072672,16.54303925
0,3.732277839,17.24728336,10.67749194
0,5.261241353,20.85687439,13.11494146
0,10.12737771,87.7093995,30.44307078
0,3.732277839,58.32422472,15.58280823
1,0.812271281,40.28092436,6.750655149
0,12.38662351,78.85684031,33.31166766
0,12.95716928,56.50168867,30.25650911
0,9.635448939,86.26255548,29.5038738
0,7.011477857,21.09313382,16.12340611
0,7.980002464,61.44874133,24.38043215
0,2.354360082,62.35468913,13.09009755
0,3.098700364,21.32919413,10.20495722
1,12.48362455,80.45580184,33.31744079
1,3.426487989,36.97331291,13.40890686
0,11.36891302,20.58098339,20.94719442
0,12.95716928,21.01440292,22.61444055
0,12.95716928,66.04052787,31.96869933
0,7.011477857,16.72724072,14.3770926
0,8.846132431,40.28092436,21.87969552
1,7.670188277,55.36942764,22.95262431
0,7.510676277,47.64955309,21.72338843
0,4.797235578,22.11465448,13.02377404
0,9.508451863,17.16735364,17.5690954
0,3.426487989,46.76135529,14.78743945
0,12.76997601,74.86606139,32.81555926
0,11.78701308,16.76728627,19.66438284
0,9.379727268,21.21118871,18.47801136
0,12.95716928,86.86269489,35.00015148
0,0.812271281,28.5596111,5.818820195
0,11.15375786,55.47907932,27.86789542
0,1.918881261,66.07658288,12.29640658
0,12.09071189,59.015622,29.71026543
0,12.86393267,65.71596371,32.07195042
0,9.760782001,17.56672777,18.53976445
0,10.36446345,17.40706019,18.44950209
0,12.38662351,78.35887114,32.74003409
0,6.659184132,79.74546162,23.81016708
0,4.550327176,29.28975669,14.36023699
0,0.812271281,76.43580078,8.755802352
1,11.26186749,69.78220993,30.30504375
0,12.67528347,74.93746853,32.91920283
1,1.918881261,57.7779348,11.11664569
0,2.354360082,58.17858645,12.81231892
1,8.130622519,54.30858623,23.46396133
0,2.743799084,64.23580254,14.27967976
0,12.86393267,20.54154776,22.15226928
0,7.980002464,44.08880145,21.73966768
0,10.93422401,48.61032399,26.49964605
0,12.57983865,59.8880677,30.62485694
0,10.24661915,16.56698702,18.59748425
0,3.732277839,43.7166378,14.49968197
0,12.95716928,16.80732471,20.90414467
0,5.896996055,16.96740771,13.13433949
0,1.918881261,82.26496492,13.07325053
1,1.417775541,64.99426184,10.44085067
0,4.019769102,58.06933914,16.35370781
0,10.82273494,44.94386101,25.8955138
0,3.098700364,17.12737839,8.774932304
0,1.918881261,72.97181726,12.42500221
1,5.896996055,72.47081376,21.69114223
0,8.130622519,40.0935683,20.99243569
0,8.278574712,55.73486788,23.7070113
0,10.12737771,63.44047747,27.53939846
0,12.1901866,69.06389543,31.36995339
0,0.812271281,47.50160973,7.231953327
1,0.812271281,54.67457378,7.661037108
1,11.88914699,75.9009476,31.79722598
0,0.812271281,16.2862649,4.490476568
0,4.019769102,36.70925277,14.29125223
0,12.95716928,86.86269489,34.67260356
0,0.812271281,16.6471282,4.538069676
0,3.426487989,35.84059116,13.00331748
0,12.38662351,69.85400959,32.04008492
0,0.812271281,54.89407498,7.673518214
0,9.508451863,17.36712626,17.15449193
0,5.692092909,55.99056531,19.91943697
0,1.417775541,67.40954885,10.8659099
0,12.48362455,20.89626489,21.59102516
0,9.635448939,79.78099034,28.67554878
0,11.36891302,16.88738032,19.44603443
0,12.95716928,88.27351396,34.56706277
0,1.918881261,65.67989333,12.29718094
0,11.15375786,17.08739619,19.35292274
1,10.93422401,84.24792478,31.58706401
0,10.71005189,69.24352842,28.9549349
0,5.261241353,69.4231251,19.7496224
0,7.670188277,39.19331307,20.90348064
1,12.95716928,74.18742764,33.034974
0,11.99037249,58.10575668,29.69249746
0,4.797235578,43.38148117,16.4719542
1,10.00669167,58.50623284,26.73665969
0,11.15375786,62.20980667,29.06585169
0,12.57983865,17.08739619,20.7477692
0,6.47636832,16.56698702,14.25370075
0,10.71005189,43.8283125,25.04903296
0,11.57992601,20.58098339,21.3006535
0,8.846132431,69.20760473,26.48027797
0,1.417775541,36.70925277,8.108001027
0,12.09071189,59.12473226,29.65369268
0,11.57992601,84.17716807,32.61502473
0,7.670188277,17.48690757,15.88547669
0,12.86393267,87.35668394,34.64545049
0,12.09071189,46.53910266,27.28233715
0,12.86393267,71.7904477,32.81611804
1,9.635448939,85.98002408,29.67697321
1,5.033832265,69.81811048,19.86465041
0,1.417775541,61.5212552,9.975208009
0,12.57983865,16.52690563,20.31150863
0,0.812271281,39.23085528,6.675680176
1,12.28881721,83.04442547,33.4145175
1,12.95716928,21.01440292,22.44307755
0,7.826575027,43.8283125,21.26487777
0,12.95716928,20.81747828,22.65039117
0,1.417775541,70.28468699,10.54598664
0,6.095686027,17.16735364,13.97553272
1,11.78701308,79.70993167,32.34637047
1,7.510676277,52.07185915,21.86802928
0,0.812271281,56.1731508,7.745549322
0,2.354360082,17.3271855,7.977309844
0,12.57983865,71.03787844,32.42360288
0,9.249207563,65.3191045,26.72821084
1,9.760782001,80.31377312,29.51161919
0,11.47492333,16.72724072,19.52157956
0,11.15375786,25.23625705,21.74428464
0,4.797235578,60.86838989,18.47531505
0,10.00669167,48.72108706,25.34825141
0,9.760782001,54.52820165,26.22524791
0,12.95716928,20.81747828,22.32003515
0,12.86393267,70.21292174,32.27988802
0,6.288664095,69.20760473,22.28782858
0,7.011477857,57.63218983,21.82975798
0,8.130622519,16.56698702,15.8440565
0,8.846132431,21.95773309,18.52072506
0,4.291737357,75.68692404,18.62926575
0,0.812271281,35.53807026,6.400179664
0,6.837452733,54.74774844,21.20206833
0,3.426487989,31.51019887,12.5269663
0,8.982489749,42.48674698,22.80187398
0,8.707660582,17.56672777,16.94432252
0,12.95716928,50.89552694,29.7322558
0,8.982489749,21.09313382,18.37669506
0,0.812271281,59.59736297,7.932793721
0,7.011477857,61.63001355,21.96464687
1,8.423987519,65.86022983,25.12727013
0,12.86393267,73.15068197,32.95696832
1,7.011477857,61.77500147,22.56372127
0,5.896996055,74.22315725,21.61040749
0,0.812271281,58.97924842,7.899571884
0,4.797235578,16.80732471,12.19558842
0,12.95716928,17.44698728,21.25256518
0,0.812271281,16.40661803,4.506428748
1,12.95716928,75.43717017,33.17408014
0,11.78701308,58.14217245,29.23950089
0,11.88914699,41.17930472,26.6802439
0,3.098700364,36.897882,13.13834478
1,8.423987519,66.07658288,25.18024132
0,8.278574712,66.97746249,25.2804002
0,6.288664095,57.7779348,20.91564608
0,12.95716928,17.28723787,20.81178771
0,8.423987519,43.3069748,22.20651301
0,12.28881721,69.9258035,31.73896704
0,10.12737771,40.84259098,24.22781172
0,9.760782001,21.05377114,18.49058149
0,3.732277839,58.50623284,15.79148336
0,8.423987519,17.44698728,16.79816072
1,6.837452733,50.23291574,20.72473807
1,11.47492333,36.29400539,24.93270253
0,0.812271281,38.62984572,6.632127631
1,0.812271281,36.48279923,6.472516191
0,0.812271281,36.40729073,6.466783531
0,7.181531261,73.75856743,23.55816643
0,0.812271281,17.08739619,4.595191331
1,11.15375786,69.49495362,30.10897501
0,2.354360082,21.25052933,9.273507768
0,12.28881721,82.7610517,33.18568235
0,11.36891302,20.46265939,20.16307767
0,10.12737771,59.30654794,26.75032994
0,12.86393267,16.80732471,20.87732091
0,11.6839475,52.32890573,28.26305029
0,12.67528347,29.36653276,24.70047216
0,6.288664095,16.08552926,12.51506678
0,11.26186749,16.56698702,19.24840427
0,9.249207563,16.48681701,17.22721837
0,4.291737357,36.82243923,14.11024358
1,10.36446345,53.09946026,26.69840666
0,1.417775541,28.86721238,7.625457638
0,0.812271281,37.31260594,6.534970859
0,0.812271281,36.52054898,6.475379041
1,0.812271281,35.12178038,6.367874129
0,10.24661915,17.12737839,18.41243057
1,9.249207563,45.50083031,23.96988845
0,12.28881721,46.79838943,28.0525629
0,6.288664095,57.30415878,20.98871133
0,10.93422401,66.11263635,29.02078886
0,12.86393267,16.6070612,20.70957526
0,0.812271281,37.12413925,6.520872796
1,10.93422401,40.54311009,24.91377301
0,3.098700364,21.09313382,10.59986695
1,7.510676277,48.13012416,21.64762242
1,10.48095561,75.9009476,29.77620017
0,12.1901866,79.74546162,32.88875542
0,1.918881261,64.95816042,12.0176159
0,0.812271281,35.68935534,6.411853808
0,12.95716928,20.30481393,22.18764174
0,0.812271281,36.82243923,6.498198878
0,10.82273494,72.18440483,29.40083816
0,9.635448939,16.80732471,17.56503398
0,12.95716928,55.44253063,30.2470026
0,9.884510807,66.90542702,27.44150126
0,12.95716928,86.61561805,34.65549582
0,10.36446345,73.18645082,29.44477984
0,12.95716928,68.41691429,32.37954998
0,1.918881261,17.64652093,7.555457053
0,0.812271281,55.00380002,7.679743988
0,1.417775541,66.5811925,10.47944325
0,7.510676277,36.14291595,19.63757482
0,7.980002464,47.76048728,22.55951225
1,8.846132431,76.97036199,27.61552152
0,7.670188277,44.23759886,21.14740065
0,7.181531261,55.18663734,22.07935937
0,12.48362455,47.90836851,28.25376725
0,5.692092909,56.90303362,19.83018785
0,7.011477857,44.49790137,20.47713398
0,5.261241353,25.77943257,14.30115431
0,0.812271281,17.84588642,4.691284615
1,0.812271281,36.48279923,6.472516191
1,2.354360082,40.88001416,11.32417388
0,5.692092909,54.30858623,19.25219974
0,10.24661915,35.61371898,23.1741028
0,12.57983865,66.94144551,31.66517187
0,9.249207563,54.93065188,25.17039155
1,8.130622519,40.46821326,21.35918071
1,2.743799084,61.4849991,13.82946482
0,5.896996055,70.14115078,21.70748179
0,2.354360082,16.96740771,7.944454003
0,4.797235578,17.16735364,12.23253513
0,12.95716928,69.88990726,32.49404906
0,1.918881261,70.8944616,12.32729679
0,11.36891302,72.6497745,30.44154042
0,9.635448939,20.89626489,18.56438566
0,9.508451863,29.55840599,20.72971093
0,3.426487989,61.15861916,15.77925872
0,12.67528347,17.00741087,20.80372804
0,3.426487989,17.56672777,10.12762886
0,2.743799084,25.31390749,10.51773409
0,12.95716928,80.9527484,34.12587866
0,10.00669167,17.44698728,17.96558862
0,12.28881721,73.40103529,32.0741015
0,1.918881261,51.00589693,10.6679872
0,7.181531261,40.99226786,20.20122065
0,10.00669167,65.71596371,28.064014
1,12.95716928,68.81234802,32.36514452
0,7.181531261,43.86553252,20.57277865
0,0.812271281,40.84259098,6.790191862
0,6.837452733,17.40706019,14.84668124
0,12.76997601,66.54515886,31.74011057
0,7.347857226,47.87140152,20.8274372
0,9.116820699,16.88738032,17.01555726
1,6.837452733,66.11263635,23.01446245
0,11.6839475,56.50168867,28.74050433
0,10.59613826,76.47144725,30.00464946
0,10.36446345,81.83956161,30.43192857
0,8.278574712,16.68718803,16.50699856
0,0.812271281,63.00633707,8.111727418
0,1.918881261,17.44698728,7.956080702
0,11.04455392,84.99059064,31.55265964
0,0.812271281,17.20732196,4.610576329
0,6.47636832,16.80732471,14.25923735
0,1.918881261,61.59376243,12.00537806
0,10.82273494,16.92739754,18.76721603
0,10.82273494,47.98229587,26.44008619
0,5.033832265,16.68718803,12.30414535
0,0.812271281,17.76616027,4.681317145
0,0.812271281,17.88573952,4.696255671
0,12.09071189,56.06360505,29.46941661
0,1.918881261,43.64217575,10.97346934
0,10.24661915,16.40661803,18.23699027
0,0.812271281,40.01860699,6.732056438
0,3.732277839,21.40783707,11.4679914
0,12.86393267,17.44698728,21.24703998
0,11.26186749,69.74630794,30.39818195
0,12.76997601,69.63859332,32.41365057
0,1.417775541,62.78917963,10.34583478
0,12.48362455,79.88756907,33.11468069
0,12.28881721,70.78688413,31.75397684
0,5.261241353,40.3183875,16.58433423
0,6.47636832,73.40103529,22.85500071
0,0.812271281,58.87011724,7.893680634
0,0.812271281,58.94287311,7.897609093
0,10.59613826,73.32951258,29.53887047
0,12.95716928,77.54024138,33.61676773
0,10.24661915,42.48674698,24.60550751
0,7.181531261,65.75203255,23.3131749
0,2.743799084,28.21325717,10.43752852
0,8.566979552,68.45287015,25.79222663
0,9.760782001,47.72351143,24.49250991
0,7.011477857,76.57837889,24.10127313
0,3.732277839,55.47907932,15.62319114
0,12.38662351,43.75386515,27.19661505
0,7.181531261,39.83115631,19.91095557
1,7.181531261,43.75386515,20.30508986
0,12.67528347,61.23115972,30.82931734
0,11.04455392,76.82784075,30.57040653
0,11.78701308,42.85972799,26.66264837
0,3.426487989,63.04252431,15.82802408
0,6.47636832,16.52690563,14.45372438
0,7.011477857,66.29288077,22.68403308
0,12.95716928,62.82537659,31.42626249
0,4.550327176,58.57902376,17.70884811
0,6.659184132,16.72724072,13.97031395
1,0.812271281,72.00535425,8.55296634
1,8.278574712,69.9616983,25.67798356
0,11.47492333,54.78433292,28.13069456
0,10.12737771,17.04740702,18.10126001
0,4.291737357,73.22221831,18.90784192
0,11.57992601,78.10979396,31.66923657
0,5.261241353,17.00741087,12.3518852
0,7.670188277,62.86157193,23.82326171
0,5.261241353,70.10526315,20.15000061
0,4.797235578,24.3030186,12.94357856
0,12.67528347,71.82626894,32.43109788
0,7.347857226,68.84828775,23.99217379
1,11.57992601,82.90274805,32.27040285
0,8.846132431,37.42565078,21.9061342
1,5.692092909,65.67989333,20.5803737
0,10.12737771,61.33995803,27.49952847
0,5.896996055,64.8137391,20.4831878
0,0.812271281,36.93559894,6.50671858
0,6.837452733,16.72724072,14.33185998
1,0.812271281,54.93065188,7.675594564
0,12.48362455,53.39277613,29.56403822
0,12.48362455,80.6333102,32.88361575
0,1.417775541,36.10513601,8.670279825
0,7.011477857,58.57902376,22.09479944
1,4.019769102,58.97924842,16.33561369
0,2.743799084,17.16735364,9.301825218
0,11.15375786,36.55829572,24.60771291
0,11.47492333,73.22221831,31.00600879
0,7.181531261,69.35129078,23.696989
0,10.59613826,76.93473361,30.12646066
0,2.743799084,38.02811517,11.60972114
0,1.417775541,62.39090565,10.81176963
0,2.354360082,67.37354991,13.3737595
0,12.76997601,61.70251082,31.43142531
0,2.743799084,59.27018827,13.57909816
0,11.04455392,66.36496784,29.54282384
0,10.36446345,75.72259791,29.39031518
0,8.278574712,17.12737839,15.93646934
0,5.033832265,48.94255475,17.18880796
0,7.826575027,40.0935683,20.852416
0,4.291737357,66.90542702,17.74296144
0,9.249207563,17.36712626,17.14158093
0,0.812271281,36.63378023,6.483953719
0,12.48362455,79.53226335,33.32448582
0,10.93422401,58.90649605,28.07010233
0,11.99037249,82.40672779,33.03243424
0,5.692092909,66.76133794,20.53400508
1,2.743799084,62.97014821,13.74877003
0,4.797235578,73.54406442,19.77808964
0,12.95716928,88.5554654,35.12058064
1,12.86393267,80.704305,33.77520144
0,7.181531261,17.16735364,14.69675457
0,5.48039866,16.72724072,13.24611251
0,12.48362455,69.88990726,31.92830898
0,1.417775541,48.31486011,9.749099127
0,2.743799084,21.05377114,9.510079412
0,5.48039866,68.12921426,20.76443853
0,0.812271281,17.20732196,4.610576329
0,9.635448939,47.83443232,24.75579273
0,9.884510807,50.52749272,25.38865954
1,0.812271281,58.10575668,7.852198103
1,0.812271281,55.40598007,7.702488215
0,7.510676277,70.03348359,24.31291729
0,6.837452733,61.77500147,22.17121588
0,12.86393267,69.85400959,32.43966831
0,3.426487989,16.6070612,10.47724614
1,7.826575027,50.89552694,22.68114407
1,5.692092909,54.71116206,19.03008732
0,3.426487989,16.6471282,9.592904551
0,12.67528347,84.0710243,33.86886609
0,0.812271281,20.77807656,5.038373139
0,1.918881261,60.36022922,11.30183416
1,6.659184132,74.33033802,23.25060553
0,12.67528347,66.1486883,31.64467417
0,12.86393267,38.36667806,26.99454498
0,12.67528347,16.56698702,20.56218003
0,10.48095561,79.35456403,30.13388407
0,10.36446345,64.66929271,28.4810909
0,1.417775541,39.71865328,8.96782132
0,10.12737771,82.61933639,30.16640355
0,10.82273494,62.97014821,28.52295634
0,6.837452733,61.66626302,22.21850115
0,12.95716928,67.04949193,32.17889718
0,9.116820699,71.57549096,27.0811116
0,12.86393267,69.71040451,32.32575132
0,3.426487989,39.19331307,13.35835641
0,12.38662351,21.13249097,21.99063645
0,10.82273494,59.63370708,28.27973991
0,8.130622519,16.68718803,16.09885993
0,8.707660582,66.11263635,25.81281246
0,12.1901866,20.85687439,21.3059331
1,12.28881721,78.85684031,32.98676825
0,10.36446345,77.14848457,29.64002964
0,0.812271281,73.47255257,8.621103886
0,10.59613826,47.42762468,25.9104781
0,12.48362455,72.39921982,32.29308213
0,9.379727268,16.52690563,17.39341657
0,5.261241353,16.96740771,12.58241057
1,9.884510807,82.40672779,29.51447627
1,11.36891302,77.36218931,31.21384404
0,5.261241353,46.94650337,17.34926045
0,0.812271281,55.95404267,7.733293816
0,5.692092909,44.53507783,17.91894977
0,12.76997601,80.91726014,33.99499049
1,12.95716928,65.21083763,31.81595233
0,7.011477857,58.83373669,22.06563368
0,6.659184132,20.77807656,14.80217476
0,0.812271281,17.16735364,4.605457051
0,0.812271281,54.78433292,7.6672826
1,8.423987519,71.75462507,25.90196664
0,5.896996055,62.86157193,20.81044496
0,2.354360082,27.75094639,9.831559903
0,8.982489749,44.49790137,22.94420717
0,10.71005189,32.38736629,22.91345378
0,10.48095561,24.53657915,20.90923376
0,10.71005189,17.16735364,18.61515692
0,12.95716928,61.91996291,31.55444025
0,4.291737357,20.85687439,11.62289708
0,6.095686027,16.76728627,13.98537819
0,0.812271281,62.20980667,8.070549118
0,0.812271281,16.48681701,4.51701447
0,4.019769102,72.36342078,17.61496782
0,1.417775541,69.99759166,10.67960164
0,9.508451863,61.41248189,26.3951896
0,12.67528347,76.25754895,33.05410864
0,9.116820699,76.04360379,27.83491421
0,6.095686027,62.64437554,20.83636671
1,4.550327176,55.11350806,17.7683608
0,3.732277839,66.00447134,16.25461448
0,1.918881261,58.79735438,11.93136377
0,11.26186749,47.20561586,26.46905468
0,8.566979552,71.86208878,26.30914462
0,10.24661915,36.36953196,23.70943444
0,8.707660582,21.87924069,18.67085304
0,1.918881261,17.20732196,7.505916361
0,8.130622519,18.04508578,16.91103111
0,8.566979552,47.16860654,22.98377034
0,10.12737771,73.04336724,29.07888513
0,9.508451863,49.01636005,25.14134005
0,12.86393267,89.82338192,35.12046385
0,0.812271281,43.41873064,6.966754734
0,12.95716928,50.89552694,29.37968916
0,6.837452733,62.35468913,22.39883547
0,10.24661915,17.20732196,17.83980004
0,11.26186749,17.84588642,19.91045639
0,0.812271281,17.40706019,4.63603837
0,4.797235578,59.23382687,17.89730007
0,8.278574712,62.57196373,24.51479971
0,2.743799084,20.97502915,8.776522647
0,12.48362455,58.97924842,30.61849367
0,0.812271281,35.99177795,6.435086511
0,9.508451863,34.40183789,22.11790911
0,9.635448939,58.28781781,26.13801156
0,0.812271281,58.83373669,7.891714965
0,10.82273494,72.9002618,29.94294735
0,9.760782001,38.78016521,23.25739025
0,7.011477857,16.76728627,14.48742402
1,0.812271281,55.36942764,7.700425958
0,0.812271281,17.16735364,4.605457051
0,11.36891302,81.30756431,31.68234167
0,5.48039866,70.17703697,20.94014487
0,4.797235578,21.32919413,12.99716631
0,11.15375786,54.93065188,28.08352659
0,3.426487989,52.65925042,14.70964209
0,8.566979552,66.68928431,25.41212158
0,5.692092909,17.16735364,13.37247745
0,6.659184132,51.18980579,20.51872299
1,8.130622519,58.50623284,23.75085413
0,1.918881261,40.54311009,10.07417861
0,4.550327176,57.08539038,17.66055458
0,11.99037249,87.28612747,33.44810693
0,6.095686027,16.24613253,13.46723438
0,3.098700364,16.68718803,9.592904551
0,10.24661915,77.39780228,29.64950442
0,6.659184132,65.21083763,22.19832133
0,12.57983865,20.34428392,21.23810712
0,0.812271281,40.24345853,6.748004018
0,7.347857226,58.32422472,22.4252583
0,7.181531261,16.84735605,15.10886654
0,8.130622519,65.86022983,25.07751653
0,1.417775541,62.64437554,10.87301708
0,10.82273494,81.44945677,31.06123358
0,11.47492333,65.49951826,29.95678604
0,5.48039866,21.05377114,13.71800129
0,12.95716928,64.92205744,31.98932991
0,1.417775541,59.19746374,10.37509591
0,7.826575027,74.18742764,25.24450913
1,7.980002464,75.54421543,26.08898393
0,12.76997601,77.39780228,33.26255671
0,5.033832265,17.20732196,12.4257588
1,11.6839475,72.36342078,31.03717
1,5.033832265,73.22221831,20.02618972
1,3.426487989,58.17858645,15.39102399
0,11.99037249,62.97014821,30.20325885
0,6.659184132,47.7974609,20.14684931
0,1.417775541,48.2409723,9.113002027
0,0.812271281,35.61371898,6.406021583
0,2.354360082,66.61722462,12.92975714
0,6.288664095,17.24728336,13.89148964
0,8.130622519,65.96841326,24.88409542
0,12.48362455,16.56698702,20.27124929
1,12.95716928,78.5011732,33.99021621
0,11.04455392,16.96740771,19.39376049
0,2.743799084,16.68718803,8.75100658
1,12.86393267,73.40103529,32.86867092
0,10.71005189,65.24692814,28.68021529
0,11.36891302,78.89240012,31.65135702
0,1.417775541,40.3183875,9.049232544
1,1.417775541,68.41691429,10.77362394
0,7.181531261,43.7166378,20.52497815
0,10.24661915,17.00741087,17.94857523
0,12.86393267,88.13251185,35.22185787
0,7.980002464,25.85695772,18.34780203
0,12.67528347,20.58098339,22.12463807
0,12.86393267,65.2830171,31.7783187
1,0.812271281,70.39232415,8.476899645
1,11.36891302,66.32892507,29.91957899
0,11.36891302,18.0052591,20.05075926
0,0.812271281,61.88372503,8.053583002
0,7.826575027,21.44715037,16.61031011
0,6.288664095,17.20732196,13.87442246
0,12.38662351,50.45386098,28.87738377
0,5.896996055,49.05325947,19.18141195
0,10.93422401,21.60434939,20.56056601
0,6.288664095,46.27970407,19.0409541
0,8.982489749,66.47308702,26.08746385
1,3.426487989,55.04037125,14.80623367
0,12.95716928,80.10069323,33.97390668
0,12.48362455,84.63700376,33.90307769
1,8.707660582,76.50709243,26.91381033
1,11.47492333,73.22221831,30.94490617
0,3.426487989,66.76133794,15.91808789
1,0.812271281,77.18410523,8.789224361
0,3.732277839,16.68718803,10.384064
0,12.67528347,79.46118735,33.30790699
0,10.71005189,79.74546162,30.62427099
0,4.291737357,16.6471282,11.65700168
0,4.797235578,21.21118871,12.44765522
0,5.261241353,66.79736248,19.76259764
0,12.76997601,40.056089,26.97689005
1,12.1901866,82.97358912,33.41864614
0,12.38662351,69.38720866,31.781358
0,12.86393267,63.69361919,31.84349653
1,6.47636832,69.4231251,21.85238404
0,12.95716928,61.77500147,31.46485164
0,12.86393267,50.60111614,29.31403427
0,9.249207563,77.43341397,28.25995682
0,7.826575027,69.4231251,25.08115873
1,5.896996055,59.67004947,20.02495929
0,8.566979552,31.92994386,20.38885277
0,7.011477857,28.48267137,17.62706253
0,11.57992601,16.68718803,19.38710203
1,12.76997601,79.78099034,33.73174957
0,2.354360082,55.33287333,12.73409155
0,10.12737771,17.3271855,18.36606308
0,4.291737357,54.9672269,17.11640936
0,8.982489749,16.6070612,17.22012081
0,11.15375786,54.89407498,28.10750217
0,7.011477857,47.3906288,20.8699905
0,9.635448939,61.04979577,26.60052696
1,2.743799084,56.0270861,13.74816823
0,7.670188277,37.04873198,20.08869626
0,0.812271281,73.65132201,8.629339276
0,12.48362455,29.32814664,24.85490089
1,12.95716928,69.13575299,32.50408012
0,11.36891302,20.97502915,21.10967965
0,10.00669167,20.89626489,18.86267463
1,12.38662351,77.18410523,32.84583688
0,8.707660582,50.85873283,23.44686622
0,12.67528347,80.42029649,33.589732
0,0.812271281,78.35887114,8.841228456
0,9.508451863,16.76728627,17.7389952
0,8.130622519,43.49322219,21.61224147
0,4.550327176,55.33287333,17.73271095
0,5.48039866,17.12737839,12.85103263
0,4.550327176,54.49160386,16.91362606
0,12.1901866,16.88738032,20.51802768
1,12.95716928,58.17858645,30.83638987
1,12.95716928,71.6471488,32.90742105
0,0.812271281,41.06709048,6.80588716
0,5.48039866,51.74122596,18.84213457
0,11.78701308,62.64437554,29.95971132
0,11.36891302,42.18818017,26.12830056
0,3.732277839,17.72628719,10.39525092
0,1.918881261,62.31847097,11.51028583
0,10.59613826,41.77738409,24.96336757
0,1.417775541,62.39090565,10.03339227
0,3.098700364,75.29442471,15.74772106
0,12.76997601,87.21556655,34.19355541
0,4.797235578,85.8034051,20.73806771
1,10.93422401,79.78099034,31.03288513
0,12.95716928,86.29786682,34.70114733
0,9.508451863,17.52682106,17.71946337
0,0.812271281,55.6252554,7.71483923
1,1.918881261,67.19353273,11.57088089
1,9.508451863,70.57169091,27.65975986
0,0.812271281,40.056089,6.734719242
0,8.130622519,16.88738032,15.82802408
0,7.011477857,76.50709243,24.22000938
0,0.812271281,58.25140912,7.860132683
1,10.00669167,79.56779949,29.31919197
0,12.28881721,83.1152571,33.19008975
1,3.426487989,38.81773806,13.35964155
1,12.95716928,21.09313382,22.39603977
1,3.732277839,76.72093628,18.23946364
0,5.692092909,51.44719222,19.03036614
1,12.38662351,76.25754895,33.02762788
0,0.812271281,56.10012214,7.741468358
0,1.918881261,44.57225188,10.30274849
0,11.04455392,72.25601536,30.27817216
1,3.732277839,50.85873283,15.87169828
1,12.67528347,82.58390459,33.69121297
0,2.743799084,66.07658288,14.30939397
0,12.95716928,81.91047414,34.02378955
